10214,104
10214,161
10215,191
10215,108
10216,154
10216,282
10217,261
10217,239
10218,332
10218,335
10218,245
10218,220
10218,211
10219,234
10219,192
10220,148
10220,265
10220,120
10220,273
10220,175
10221,139
10221,202
10221,332
10221,266
10221,172
10221,203
10222,337
10222,235
10223,332
10223,174
10224,114
10224,298
10224,310
10224,274
10224,326
10225,248
10225,253
10226,119
10226,118
10226,224
10226,178
10227,208
10227,256
10228,278
10228,223
10229,333
10229,220
10229,128
10229,189
10229,230
10230,253
10230,329
10230,172
10230,190
10230,111
10231,253
10231,140
10232,142
10232,176
10232,204
10232,243
10232,134
10233,288
10233,234
10233,221
10233,129
10233,319
10233,329
10234,340
10234,174
10235,280
10235,345
10235,298
10235,116
10236,227
10236,141
10236,191
10236,158
10237,253
10237,142
10238,129
10238,141
10239,284
10239,110
10240,186
10240,270
10240,164
10240,243
10240,283
10240,332
10240,153
10241,268
10241,307
10241,291
10241,272
10241,101
10241,239
10241,260
10242,317
10242,323
10243,214
10243,310
10244,282
10244,327
10245,259
10245,240
10245,253
10245,217
10245,216
10246,175
10246,273
10247,247
10247,178
10248,179
10248,219
10249,168
10249,118
10249,132
10249,107
10250,161
10250,182
10250,135
10250,338
10250,261
10250,208
10251,204
10251,179
10251,108
10251,294
10251,259
10252,135
10252,316
10252,271
10252,328
10252,336
10253,127
10253,333
10253,192
10253,317
10253,219
10253,114
10253,278
10254,132
10254,184
10254,189
10254,250
10255,192
10255,286
10256,105
10256,232
10257,311
10257,143
10257,166
10257,250
10257,246
10257,187
10258,278
10258,324
10259,282
10259,172
10259,251
10259,240
10259,277
10260,342
10260,272
10260,287
10260,309
10260,218
10260,289
10261,198
10261,297
10262,240
10262,318
10262,230
10262,135
10262,201
10263,315
10263,249
10264,156
10264,136
10264,231
10264,302
10264,275
10264,189
10265,114
10265,241
10266,336
10266,139
10266,262
10266,149
10267,265
10267,152
10267,255
10267,282
10267,231
10267,289
10268,165
10268,140
10269,339
10269,335
10270,161
10270,246
10270,130
10270,222
10270,334
10270,256
10271,139
10271,238
10272,236
10272,177
10272,221
10272,247
10272,142
10272,173
10273,213
10273,122
10273,271
10273,128
10273,244
10274,309
10274,278
10274,224
10274,297
10274,143
10274,180
10275,137
10275,146
10275,120
10275,330
10275,111
10275,295
10276,340
10276,191
10276,260
10276,123
10276,300
10277,168
10277,348
10277,266
10277,322
10277,195
10277,120
10278,341
10278,225
10278,239
10278,227
10278,344
10279,157
10279,129
10279,341
10279,175
10279,250
10279,211
10280,102
10280,227
10280,172
10280,203
10281,327
10281,212
10281,253
10281,245
10281,294
10281,156
10282,256
10282,288
10282,222
10283,188
10283,337
10283,162
10283,245
10283,217
10284,348
10284,347
10284,304
10284,277
10284,247
10284,175
10285,201
10285,175
10286,116
10286,146
10287,143
10287,280
10287,212
10287,101
10287,260
10287,216
10288,292
10288,110
10288,279
10288,210
10288,205
10288,174
10289,238
10289,245
10289,329
10289,236
10289,121
10290,190
10290,168
10291,199
10291,121
10292,148
10292,104
10292,341
10292,321
10292,240
10293,252
10293,145
10294,296
10294,157
10294,177
10294,336
10294,286
10294,206
10295,300
10295,195
10295,208
10295,119
10295,230
10295,314
10296,151
10296,158
10297,237
10297,239
10298,320
10298,175
10299,173
10299,104
10300,156
10300,101
10300,107
10300,139
10300,162
10301,272
10301,135
10302,112
10302,184
10302,226
10303,215
10303,286
10303,298
10303,145
10303,260
10303,127
10303,264
10304,263
10304,194
10305,117
10305,135
10305,177
10305,336
10305,291
10306,163
10306,315
10307,146
10307,250
10308,110
10308,171
10308,103
10308,216
10308,270
10309,250
10309,259
10310,172
10310,168
10310,310
10310,102
10310,346
10310,157
10311,346
10311,178
10311,329
10311,297
10311,292
10311,215
10311,271
10312,125
10312,261
10312,270
10312,200
10312,127
10312,206
10312,139
10313,231
10313,294
10314,280
10314,284
10315,204
10315,342
10315,102
10315,282
10315,185
10315,341
10316,199
10316,231
10316,191
10316,120
10317,276
10317,251
10318,253
10318,326
10319,322
10319,114
10319,105
10319,295
10319,104
10319,127
10320,346
10320,288
10321,325
10321,267
10322,309
10322,260
10322,202
10322,127
10322,167
10323,136
10323,266
10324,278
10324,181
10324,267
10324,226
10324,238
10324,262
10324,201
10325,219
10325,328
10326,157
10326,227
10327,108
10327,120
10328,118
10328,155
10328,293
10328,135
10328,318
10329,112
10329,282
10329,173
10329,250
10329,251
10329,293
10330,227
10330,204
10331,269
10331,253
10332,319
10332,212
10332,189
10332,144
10332,247
10332,140
10332,161
10333,328
10333,227
10333,240
10333,104
10333,301
10333,319
10334,330
10334,179
10335,245
10335,162
10335,222
10335,268
10335,178
10335,191
10336,222
10336,291
10337,284
10337,276
10337,324
10337,208
10337,155
10338,143
10338,302
10339,232
10339,234
10340,185
10340,316
10340,322
10340,194
10340,138
10340,139
10341,340
10341,299
10341,158
10341,250
10341,194
10341,325
10341,257
10342,295
10342,141
10343,201
10343,249
10343,140
10343,232
10343,223
10344,305
10344,100
10345,132
10345,124
10346,127
10346,313
10346,347
10346,320
10346,311
10346,164
10347,157
10347,169
10347,161
10347,182
10348,327
10348,122
10348,209
10348,322
10348,195
10348,147
10349,284
10349,290
10349,313
10349,331
10349,292
10349,168
10349,286
10350,206
10350,166
10351,330
10351,165
10351,168
10351,107
10351,218
10351,260
10352,231
10352,260
10352,315
10353,159
10353,312
10353,226
10353,168
10354,142
10354,138
10355,338
10355,233
10355,107
10355,192
10355,151
10355,157
10356,212
10356,341
10357,201
10357,159
10358,106
10358,337
10359,319
10359,102
10359,286
10359,254
10359,119
10359,290
10360,254
10360,116
10360,285
10360,211
10360,247
10360,222
10361,213
10361,310
10361,245
10361,172
10361,274
10361,209
10362,199
10362,322
10362,282
10362,172
10363,329
10363,174
10364,154
10364,238
10364,302
10364,106
10364,267
10365,156
10365,296
10366,134
10366,203
10366,284
10366,119
10367,233
10367,247
10367,189
10367,307
10367,109
10367,243
10368,193
10368,240
10369,157
10369,313
10369,143
10369,304
10369,240
10370,148
10370,145
10370,170
10370,194
10370,344
10370,233
10371,126
10371,247
10372,108
10372,110
10373,236
10373,115
10374,320
10374,118
10375,335
10375,217
10375,243
10375,144
10375,249
10376,297
10376,158
10376,241
10376,272
10376,121
10377,179
10377,248
10377,261
10377,225
10378,306
10378,299
10379,156
10379,324
10379,218
10379,341
10380,321
10380,181
10380,258
10380,305
10381,324
10381,187
10382,278
10382,184
10383,150
10383,312
10384,102
10384,267
10385,233
10385,248
10386,174
10386,120
10386,132
10386,192
10386,320
10387,285
10387,230
10387,192
10387,183
10387,271
10387,314
10388,287
10388,319
10388,344
10388,323
10388,147
10388,322
10389,189
10389,191
10390,114
10390,329
10391,169
10391,238
10391,202
10391,328
10392,312
10392,140
10393,252
10393,251
10393,208
10393,136
10394,334
10394,151
10394,239
10394,137
10394,110
10394,251
10395,267
10395,272
10396,161
10396,334
10397,308
10397,150
10398,343
10398,140
10398,251
10398,197
10398,317
10398,165
10399,196
10399,266
10399,294
10399,230
10400,332
10400,188
10400,154
10400,156
10400,150
10400,233
10401,125
10401,248
10401,181
10401,306
10401,206
10402,209
10402,217
10402,226
10402,123
10403,130
10403,150
10403,247
10403,288
10403,341
10404,181
10404,257
10404,244
10404,330
10404,326
10405,123
10405,330
10405,325
10405,241
10405,120
10406,287
10406,135
10406,242
10406,212
10407,278
10407,174
10407,145
10407,110
10407,215
10408,289
10408,228
10408,281
10408,222
10408,116
10408,308
10409,169
10409,279
10409,235
10409,197
10410,341
10410,205
10410,116
10410,285
10411,210
10411,281
10411,113
10411,246
10411,234
10411,178
10412,115
10412,177
10412,188
10412,179
10413,346
10413,336
10414,320
10414,268
10415,154
10415,101
10415,301
10415,117
10415,179
10416,164
10416,173
10417,227
10417,127
10417,300
10417,274
10418,315
10418,340
10418,281
10418,102
10418,161
10418,182
10419,311
10419,257
10419,295
10420,183
10420,328
10420,296
10420,179
10421,284
10421,285
10421,311
10421,300
10421,316
10421,304
10422,276
10422,309
10422,219
10422,308
10422,143
10422,265
10423,191
10423,268
10423,346
10423,135
10423,206
10424,137
10424,152
10425,331
10425,190
10426,346
10426,216
10427,211
10427,251
10427,304
10427,264
10428,239
10428,296
10428,331
10429,291
10429,120
10430,241
10430,106
10431,311
10431,259
10431,198
10431,342
10431,154
10432,209
10432,219
10433,315
10433,184
10434,181
10434,142
10434,103
10434,161
10435,316
10435,137
10435,317
10435,186
10435,145
10435,174
10436,332
10436,117
10437,260
10437,296
10437,278
10437,347
10437,146
10437,130
10438,171
10438,182
10439,325
10439,131
10439,336
10439,202
10440,219
10440,144
10441,164
10441,278
10442,208
10442,136
10443,289
10443,272
10443,291
10443,295
10443,108
10444,186
10444,228
10444,223
10444,279
10444,147
10445,314
10445,271
10446,101
10446,346
10446,270
10446,343
10446,177
10446,244
10447,115
10447,294
10448,308
10448,184
10448,296
10448,149
10448,236
10449,180
10449,226
10450,189
10450,313
10450,176
10450,180
10450,242
10451,345
10451,300
10451,228
10451,321
10452,275
10452,111
10452,238
10452,295
10452,219
10453,144
10453,286
10453,309
10453,173
10453,257
10453,162
10454,217
10454,161
10455,125
10455,152
10455,256
10455,251
10455,104
10455,347
10455,115
10456,309
10456,136
10457,334
10457,348
10457,293
10457,163
10457,308
10458,161
10458,306
10458,240
10458,267
10459,147
10459,335
10460,114
10460,241
10461,261
10461,208
10462,125
10462,338
10463,198
10463,148
10463,108
10464,312
10464,197
10464,161
10464,331
10465,315
10465,166
10465,195
10465,147
10465,276
10466,340
10466,186
10467,345
10467,193
10468,212
10468,116
10468,340
10468,261
10468,344
10468,180
10469,124
10469,184
10469,191
10469,247
10469,172
10470,248
10470,213
10471,196
10471,178
10471,320
10471,109
10471,279
10471,230
10472,242
10472,186
10473,300
10473,149
10473,338
10473,106
10473,125
10474,318
10474,103
10475,121
10475,272
10475,179
10475,178
10475,285
10476,293
10476,236
10477,303
10477,199
10477,332
10477,238
10477,143
10478,320
10478,192
10478,106
10478,266
10478,111
10478,205
10479,227
10479,189
10479,250
10479,125
10479,321
10480,325
10480,139
10480,307
10480,148
10480,110
10480,201
10480,238
10481,163
10481,162
10482,268
10482,218
10482,244
10482,304
10482,166
10482,339
10483,171
10483,299
10483,258
10483,121
10484,303
10484,194
10485,140
10485,180
10486,268
10486,273
10486,324
10486,238
10486,235
10487,230
10487,346
10488,223
10488,144
10488,312
10488,161
10489,143
10489,288
10489,100
10489,150
10489,161
10489,220
10489,146
10490,100
10490,240
10490,117
10490,122
10491,338
10491,172
10491,219
10491,251
10492,264
10492,208
10493,214
10493,136
10493,113
10493,164
10493,299
10493,107
10494,217
10494,151
10494,299
10494,188
10494,258
10494,116
10495,152
10495,154
10495,113
10495,261
10495,288
10496,180
10496,301
10496,148
10496,134
10497,275
10497,153
10497,178
10497,274
10497,261
10497,194
10498,132
10498,127
10498,328
10498,189
10498,285
10498,260
10498,242
10499,285
10499,213
10500,262
10500,211
10501,339
10501,238
10501,149
10501,337
10501,266
10502,260
10502,137
10502,266
10502,302
10502,185
10503,148
10503,337
10503,307
10503,199
10503,280
10503,276
10503,228
10504,199
10504,149
10505,281
10505,185
10505,290
10505,191
10506,228
10506,237
10506,339
10506,218
10506,126
10506,161
10507,275
10507,116
10507,192
10507,199
10508,168
10508,251
10509,264
10509,294
10510,222
10510,166
10511,221
10511,115
10512,145
10512,307
10513,179
10513,247
10513,152
10513,322
10513,133
10513,296
10514,347
10514,262
10514,286
10514,204
10514,201
10514,298
10515,288
10515,310
10515,248
10515,311
10515,332
10516,305
10516,105
10516,111
10516,100
10516,202
10517,267
10517,341
10517,285
10517,275
10517,157
10517,181
10518,145
10518,201
10518,303
10518,229
10518,153
10518,168
10518,136
10519,180
10519,342
10520,320
10520,157
10521,177
10521,181
10521,288
10521,326
10522,149
10522,176
10522,319
10522,155
10523,126
10523,108
10523,129
10523,218
10523,312
10523,346
10523,340
10524,329
10524,208
10524,308
10524,249
10525,181
10525,253
10525,151
10525,138
10525,295
10526,312
10526,197
10527,293
10527,297
10528,146
10528,160
10528,265
10528,280
10528,226
10528,234
10528,206
10529,200
10529,316
10529,194
10529,116
10529,329
10529,282
10530,282
10530,340
10531,237
10531,338
10532,168
10532,337
10533,125
10533,332
10533,187
10533,230
10533,102
10533,264
10534,243
10534,238
10535,206
10535,212
10535,313
10535,158
10535,250
10536,328
10536,176
10537,345
10537,242
10537,129
10537,234
10537,280
10537,221
10538,250
10538,191
10539,154
10539,191
10539,100
10539,148
10539,233
10540,198
10540,212
10540,195
10540,204
10540,273
10540,224
10540,340
10541,251
10541,147
10542,267
10542,170
10542,293
10542,262
10543,215
10543,333
10543,173
10543,303
10543,144
10544,303
10544,134
10544,244
10544,347
10544,159
10545,237
10545,229
10546,206
10546,260
10546,333
10546,315
10546,220
10547,315
10547,297
10548,311
10548,194
10549,113
10549,152
10549,249
10549,253
10550,249
10550,218
10551,344
10551,231
10551,207
10551,186
10551,209
10551,197
10552,116
10552,101
10552,298
10552,252
10552,232
10553,347
10553,113
10553,303
10553,184
10553,274
10554,170
10554,313
10554,112
10554,327
10554,190
10555,126
10555,288
10556,218
10556,163
10556,142
10556,298
10556,335
10556,237
10556,172
10557,194
10557,234
10558,211
10558,299
10559,346
10559,274
10560,283
10560,255
10560,114
10560,204
10560,159
10560,268
10560,334
10561,259
10561,202
10561,137
10561,159
10561,160
10561,271
10562,251
10562,342
10563,271
10563,310
10564,227
10564,280
10564,319
10564,150
10564,109
10564,311
10564,164
10565,279
10565,291
10566,197
10566,195
10566,269
10567,284
10567,267
10567,316
10567,145
10567,126
10567,148
10567,311
10568,140
10568,224
10568,109
10568,117
10568,282
10568,203
10569,346
10569,333
10570,193
10570,248
10570,146
10570,175
10571,154
10571,247
10572,236
10572,216
10572,250
10572,285
10573,263
10573,286
10573,159
10573,222
10573,233
10574,330
10574,326
10575,191
10575,233
10576,139
10576,163
10577,199
10577,316
10578,157
10578,338
10578,154
10578,129
10579,198
10579,185
10579,298
10579,326
10579,324
10580,247
10580,208
10581,186
10581,164
10582,201
10582,284
10582,210
10582,129
10582,239
10583,188
10583,166
10583,190
10583,291
10583,123
10584,101
10584,181
10585,197
10585,108
10586,312
10586,288
10587,309
10587,210
10588,192
10588,322
10589,348
10589,341
10589,232
10589,252
10589,133
10590,118
10590,254
10591,141
10591,335
10592,146
10592,143
10593,250
10593,150
10593,145
10593,276
10593,157
10593,347
10594,121
10594,265
10595,184
10595,322
10595,270
10595,159
10595,226
10595,275
10596,295
10596,123
10596,323
10596,347
10596,280
10597,106
10597,247
10597,221
10597,287
10597,210
10598,223
10598,163
10598,192
10598,224
10598,261
10598,328
10599,320
10599,156
10600,333
10600,277
10600,347
10600,327
10600,309
10600,142
10600,145
10601,320
10601,220
10601,132
10601,260
10601,102
10602,323
10602,230
10602,259
10602,240
10602,103
10603,111
10603,103
10603,190
10603,341
10603,274
10603,239
10603,319
10604,138
10604,135
10604,145
10604,316
10604,221
10605,309
10605,248
10605,272
10605,214
10605,247
10605,196
10606,232
10606,327
10606,271
10606,308
10606,321
10607,344
10607,223
10608,187
10608,156
10608,221
10608,101
10608,305
10609,301
10609,161
10610,165
10610,169
10610,282
10610,142
10610,179
10610,203
10610,184
10611,258
10611,343
10611,188
10611,160
10611,273
10611,158
10611,323
10612,141
10612,215
10613,327
10613,174
10614,163
10614,248
10614,291
10614,323
10614,318
10615,136
10615,102
10615,188
10615,132
10615,261
10615,200
10615,334
10616,182
10616,289
10616,330
10616,205
10616,209
10616,158
10616,137
10617,143
10617,159
10618,148
10618,317
10618,300
10618,167
10619,246
10619,213
10620,103
10620,196
10621,257
10621,271
10621,234
10622,250
10622,195
10622,183
10622,193
10622,238
10622,129
10623,247
10623,298
10624,173
10624,322
10625,335
10625,274
10626,273
10626,237
10626,171
10626,318
10626,227
10627,270
10627,115
10628,235
10628,238
10629,150
10629,308
10629,269
10629,102
10629,158
10630,240
10630,149
10631,249
10631,141
10631,110
10631,142
10631,224
10631,103
10631,210
10632,139
10632,185
10632,168
10632,163
10633,303
10633,261
10633,221
10633,169
10633,232
10633,145
10634,341
10634,194
10635,148
10635,251
10635,237
10635,286
10635,340
10636,298
10636,156
10637,242
10637,309
10638,298
10638,291
10639,140
10639,335
10639,334
10639,123
10640,133
10640,347
10641,203
10641,280
10642,325
10642,210
10642,266
10642,199
10643,270
10643,321
10643,166
10643,343
10643,290
10644,291
10644,334
10645,266
10645,132
10645,300
10645,185
10646,167
10646,151
10647,184
10647,293
10647,215
10647,303
10647,113
10648,291
10648,286
10649,293
10649,250
10650,338
10650,261
10651,340
10651,248
10652,122
10652,157
10652,173
10652,320
10652,141
10652,205
10653,137
10653,275
10653,244
10653,159
10653,241
10653,322
10654,259
10654,238
10655,252
10655,174
10655,314
10655,205
10655,149
10655,297
10655,290
10656,123
10656,190
10656,257
10656,329
10657,175
10657,258
10657,104
10657,215
10657,267
10658,159
10658,319
10659,223
10659,214
10660,316
10660,264
10660,115
10660,339
10660,183
10661,112
10661,227
10662,152
10662,190
10663,337
10663,119
10663,172
10663,105
10663,185
10664,269
10664,336
10664,333
10664,324
10664,261
10664,194
10665,167
10665,312
10665,111
10665,185
10665,106
10666,262
10666,122
10666,199
10666,263
10666,332
10667,114
10667,243
10667,151
10667,231
10667,226
10667,191
10668,339
10668,180
10668,217
10668,124
10669,285
10669,329
10669,321
10669,145
10669,305
10669,335
10670,217
10670,205
10670,201
10671,346
10671,221
10671,125
10671,321
10671,273
10671,261
10672,114
10672,149
10672,186
10672,178
10672,251
10672,202
10673,229
10673,220
10674,167
10674,305
10675,312
10675,126
10676,148
10676,273
10677,325
10677,275
10677,107
10677,273
10677,218
10677,197
10678,159
10678,339
10678,101
10678,128
10678,243
10679,218
10679,148
10680,266
10680,156
10680,216
10680,148
10680,198
10681,270
10681,320
10681,307
10681,102
10681,117
10681,228
10682,136
10682,129
10683,187
10683,322
10683,195
10683,156
10683,127
10683,291
10683,112
10684,194
10684,255
10684,224
10685,243
10685,136
10685,267
10686,199
10686,134
10686,158
10686,301
10687,249
10687,259
10687,265
10687,306
10687,340
10687,173
10687,269
10688,166
10688,152
10688,289
10688,330
10688,346
10688,193
10688,171
10689,333
10689,325
10689,211
10689,310
10689,326
10689,251
10690,107
10690,147
10690,240
10690,267
10691,325
10691,155
10692,130
10692,268
10692,105
10693,112
10693,122
10693,321
10693,162
10693,103
10694,279
10694,315
10694,278
10694,263
10694,205
10694,325
10695,196
10695,330
10695,250
10696,191
10696,136
10696,237
10697,117
10697,246
10697,327
10697,317
10697,217
10697,105
10697,136
10698,278
10698,338
10698,151
10698,319
10698,118
10698,111
10699,273
10699,145
10700,348
10700,137
10701,202
10701,291
10702,260
10702,125
10702,251
10702,229
10703,227
10703,175
10704,310
10704,139
10705,264
10705,121
10705,325
10705,339
10705,296
10706,231
10706,265
10707,144
10707,133
10707,213
10707,264
10708,173
10708,171
10708,285
10708,110
10708,317
10709,194
10709,214
10709,335
10709,297
10709,163
10709,100
10710,254
10710,155
10711,284
10711,298
10711,116
10711,269
10711,119
10711,144
10712,319
10712,320
10713,259
10713,245
10713,268
10713,151
10713,257
10714,124
10714,277
10714,143
10714,226
10714,177
10715,266
10715,187
10716,100
10716,255
10717,229
10717,346
10718,181
10718,305
10718,112
10718,110
10718,235
10718,231
10719,334
10719,316
10719,152
10719,101
10719,253
10720,219
10720,127
10720,134
10720,155
10720,191
10721,316
10721,195
10722,111
10722,309
10722,313
10722,346
10723,156
10723,163
10724,195
10724,249
10725,257
10725,299
10726,176
10726,231
10727,209
10727,317
10728,216
10728,117
10729,219
10729,308
10730,343
10730,223
10730,322
10730,299
10730,281
10730,206
10731,321
10731,281
