iter	Logloss
339	0.05379104127
340	0.05375568258
341	0.05366980958
342	0.05358062122
343	0.0535100022
344	0.05340766446
345	0.05332098599
346	0.05322694899
347	0.05316687248
348	0.05310490576
349	0.05301515125
350	0.05293668569
351	0.05285628787
352	0.05278920636
353	0.05270578795
354	0.05263861612
355	0.05253403279
356	0.05245887697
357	0.05239374966
358	0.05224483223
359	0.05214507998
360	0.05208240899
361	0.05202233636
362	0.05193060663
363	0.05187425983
364	0.05179703943
365	0.05166174677
366	0.05158486962
367	0.05148676793
368	0.0514465757
369	0.05137384296
370	0.05134459996
371	0.05127413496
372	0.05121660558
373	0.05112000039
374	0.05104295877
375	0.05094466386
376	0.0508833992
377	0.0507996654
378	0.05075299914
379	0.05069188307
380	0.05061553733
381	0.05052811714
382	0.0504616906
383	0.05040018588
384	0.0503284991
385	0.05025907754
386	0.05019551008
387	0.0501046807
388	0.05001038528
389	0.04997600397
390	0.04994428018
391	0.04988152709
392	0.04979751147
393	0.04972412679
394	0.04966341863
395	0.04958317225
396	0.04955789695
397	0.04950680234
398	0.04943944019
399	0.04936782082
400	0.04934370669
401	0.04928610726
402	0.04923816641
403	0.04914359928
404	0.0490598449
405	0.04892868173
406	0.04884309097
407	0.04878686672
408	0.04871067449
409	0.04867260533
410	0.04865687298
411	0.04862686793
412	0.04855960583
413	0.04850079823
414	0.04845123954
415	0.04836416894
416	0.04829853845
417	0.04821402615
418	0.04816816014
419	0.04808856276
420	0.04803150102
421	0.04797510791
422	0.0479160239
423	0.04783533873
424	0.04772718053
425	0.04769880192
426	0.04768590531
427	0.04764195822
428	0.04757663263
429	0.04750373159
430	0.04743577407
431	0.04736821847
432	0.04730897563
433	0.04725818312
434	0.04720130056
435	0.04714852013
436	0.04708652932
437	0.04697049016
438	0.04687215174
439	0.04679697736
440	0.04672301561
441	0.04666317062
442	0.04659945194
443	0.04657619896
444	0.04653023161
445	0.04644355828
446	0.04634901345
447	0.04627595965
448	0.04621430913
449	0.04617435685
450	0.04607672929
451	0.04598786514
452	0.04590462273
453	0.04583895833
454	0.04581783183
455	0.04578063149
456	0.04573479371
457	0.04564084438
458	0.04553858018
459	0.04549742628
460	0.04544992645
461	0.04536628891
462	0.04527738882
463	0.04519716872
464	0.0451262126
465	0.04501523111
466	0.04497193108
467	0.04492315672
468	0.0448611072
469	0.04476979062
470	0.04472740228
471	0.04470188438
472	0.04465981068
473	0.04461696712
474	0.04459749178
475	0.04456165775
476	0.04449405737
477	0.04444057262
478	0.04439219715
479	0.04433376048
480	0.0442653087
481	0.04423832822
482	0.04420434323
483	0.04414961363
484	0.04409442378
485	0.04404809931
486	0.04399634402
487	0.04395652257
488	0.04383386518
489	0.04378732563
490	0.04374796206
491	0.04369012357
492	0.04366030915
493	0.04358683655
494	0.04353762828
495	0.04351379374
496	0.0434889624
497	0.04343425832
498	0.04337285348
499	0.04334484502
500	0.04330095821
501	0.04321494829
502	0.04318286085
503	0.04314059734
504	0.04313254029
505	0.04308699846
506	0.04305044552
507	0.04300751988
508	0.04294160526
509	0.04290230989
510	0.04287309623
511	0.04281071319
512	0.04275575419
513	0.04270698337
514	0.04265937599
515	0.04261074323
516	0.04256048962
517	0.04251777738
518	0.04245679658
519	0.04239645289
520	0.04235738815
521	0.04231442292
522	0.04223556213
523	0.04222649959
524	0.04212964648
525	0.04207384538
526	0.04203800111
527	0.0419915088
528	0.04196096637
529	0.04190988428
530	0.04186828472
531	0.04181918959
532	0.04176367424
533	0.04174596011
534	0.04169801673
535	0.04168130324
536	0.04164209063
537	0.04159948784
538	0.04155951858
539	0.04152914043
540	0.04145452995
541	0.0414252879
542	0.04138179184
543	0.0413408664
544	0.04130050618
545	0.04123393493
546	0.04119269311
547	0.04114327905
548	0.04113127151
549	0.0411000276
550	0.04104507846
551	0.04100947994
552	0.04095650358
553	0.04092311533
554	0.0408368569
555	0.04077916066
556	0.0407000013
557	0.04066280157
558	0.04063006672
559	0.04058118441
560	0.0405560854
561	0.04049586234
562	0.04042335948
563	0.04037168409
564	0.04031194056
565	0.04027964809
566	0.04023432657
567	0.04017042333
568	0.04014605627
569	0.04012328007
570	0.04007100849
571	0.04003972061
572	0.04000166535
573	0.03993347
574	0.03985448787
575	0.03983288215
576	0.03978784634
577	0.03974907809
578	0.03967755906
579	0.03965019789
580	0.03959976333
581	0.0395446514
582	0.03946395003
583	0.03943153028
584	0.0393931199
585	0.03936382189
586	0.03932450187
587	0.03927999404
588	0.03924884079
589	0.03920623749
590	0.03917926482
591	0.03912736202
592	0.03910670776
593	0.0390721218
594	0.03904760297
595	0.03900466158
596	0.03895975401
597	0.03888790344
598	0.03885921845
599	0.03881663619
600	0.03878065059
601	0.03875963413
602	0.03872740449
603	0.038676043
604	0.03861585047
605	0.03855835232
606	0.0385279447
607	0.03849784167
608	0.03845564103
609	0.03841384969
610	0.03834284758
611	0.03830947867
612	0.03827477743
613	0.03824607892
614	0.03821635422
615	0.0381731378
616	0.03812909297
617	0.03807907117
618	0.03805276618
619	0.03799808006
620	0.03795944821
621	0.03791282261
622	0.0378624717
623	0.03781854608
624	0.03777156816
625	0.03774008559
626	0.03771437744
627	0.03768393644
628	0.03766430522
629	0.03764014409
630	0.03759525872
631	0.03756613411
632	0.03752779003
633	0.03747804786
634	0.0374371601
635	0.03741406699
636	0.03739624209
637	0.0373414409
638	0.03731135099
639	0.03726916785
640	0.03723569029
641	0.03719610672
642	0.03715926363
643	0.0371262894
644	0.03708781481
645	0.03706199738
646	0.03702118427
647	0.0369657146
648	0.03694207217
649	0.03689970096
650	0.03687489514
651	0.0368242035
652	0.03679817998
653	0.03675680946
654	0.03672483856
655	0.03669221353
656	0.03664604392
657	0.03660293099
658	0.03658486392
659	0.03653911195
660	0.03651342603
661	0.03647127504
662	0.0364405595
663	0.03643178984
664	0.03641457222
665	0.03638324307
666	0.03637034996
667	0.03636208243
668	0.03631962429
669	0.03630275114
670	0.03627340052
671	0.03624330827
672	0.03623269551
673	0.03620324286
674	0.03617419627
675	0.03611606721
676	0.03607905299
677	0.03604156653
678	0.03601889417
679	0.03598596238
680	0.03595757926
681	0.03594001461
682	0.03592351292
683	0.03588361816
684	0.0358388174
685	0.03579491112
686	0.03571523506
687	0.03564498211
688	0.03562633356
689	0.03559388069
690	0.0355683505
691	0.03554121024
692	0.03553369111
693	0.03546611796
694	0.03542808271
695	0.03538242573
696	0.03535954473
697	0.03532516864
698	0.03530493391
699	0.0352724751
700	0.03522377335
701	0.03519861429
702	0.03518292969
703	0.03514452234
704	0.03512105802
705	0.03507043999
706	0.03504318375
707	0.03501181446
708	0.03496896288
709	0.03493719301
710	0.03490677708
711	0.03488467257
712	0.03485358532
713	0.03483335906
714	0.03480527751
715	0.03477182103
716	0.0347517885
717	0.03471809472
718	0.0346706892
719	0.0346008059
720	0.03456041769
721	0.03453502638
722	0.03451141783
723	0.03447534601
724	0.03446647138
725	0.03443129538
726	0.03440257319
727	0.03434840857
728	0.0343294463
729	0.03428535892
730	0.03425343634
731	0.03421881848
732	0.03416755591
733	0.03413152645
734	0.03409141048
735	0.03406732541
736	0.03403272687
737	0.0340098693
738	0.03398343395
739	0.03395531315
740	0.03390684768
741	0.03388213294
742	0.03386127951
743	0.0338104215
744	0.03378861817
745	0.03375507566
746	0.0337399241
747	0.03371339886
748	0.03369276949
749	0.03365869308
750	0.03362607157
751	0.03360586764
752	0.03356182156
753	0.03352436978
754	0.03349088191
755	0.03347551522
756	0.03342172194
757	0.03339699232
758	0.03338196798
759	0.03336207294
760	0.03332544934
761	0.03329276715
762	0.03325908355
763	0.03324407138
764	0.03317836619
765	0.03316454933
766	0.03313932472
767	0.03311060572
768	0.03307949359
769	0.03304331523
770	0.03300041374
771	0.03299425334
772	0.03297427427
773	0.03295535377
774	0.03288829702
775	0.03284440524
776	0.03279185252
777	0.03276628205
778	0.03276045446
779	0.03270746873
780	0.03269156628
781	0.03265375344
782	0.03263921829
783	0.03258241333
784	0.03254712307
785	0.03251908055
786	0.03248151054
787	0.03241294927
788	0.03237711881
789	0.03235040698
790	0.03233232879
791	0.03231307841
792	0.03229085463
793	0.03226088839
794	0.0322303713
795	0.03220391274
796	0.0321706092
797	0.03213827065
798	0.03212447829
799	0.03211918627
800	0.03209019421
801	0.03206015869
802	0.03201514698
803	0.03199404112
804	0.03197701621
805	0.03194593244
806	0.03193353996
807	0.03190711248
808	0.03186930924
809	0.0318388903
810	0.03181549643
811	0.03179189775
812	0.03175338165
813	0.0317198588
814	0.03168900879
815	0.031673566
816	0.03163494976
817	0.03160173568
818	0.03157923629
819	0.03156463611
820	0.03152276862
821	0.03149168503
822	0.03147170955
823	0.03142215126
824	0.03140159321
825	0.03137458124
826	0.03135438287
827	0.03132817927
828	0.0313167154
829	0.03127561204
830	0.0312432258
831	0.03122207142
832	0.0311918856
833	0.03113520349
834	0.0311192733
835	0.0310957305
836	0.03108213442
837	0.03105244636
838	0.0310212062
839	0.03099728818
840	0.03098558541
841	0.03096223326
842	0.03093392661
843	0.03090456165
844	0.03087695139
845	0.03085343088
846	0.03083496051
847	0.03081522839
848	0.03077525585
849	0.03074776604
850	0.03072494161
851	0.0306943555
852	0.03067253408
853	0.03064669179
854	0.03061935483
855	0.03060095494
856	0.03058547309
857	0.03056744187
858	0.0305420155
859	0.03050993153
860	0.03047670849
861	0.03045297603
862	0.03042848446
863	0.03039188451
864	0.03037112742
865	0.03035126154
866	0.03031643422
867	0.03027834825
868	0.03026452358
869	0.03022971845
870	0.03020652142
871	0.03017750928
872	0.03015258413
873	0.0301202641
874	0.03006224471
875	0.03004059273
876	0.03002980369
877	0.03002521103
878	0.03000140079
879	0.02998431288
880	0.02996390422
881	0.02994415869
882	0.02992790543
883	0.02990883818
884	0.02987618049
885	0.02985550031
886	0.02980758136
887	0.02978505118
888	0.02977308655
889	0.02975176366
890	0.02972949002
891	0.02970602179
892	0.02969032699
893	0.02964299874
894	0.02962316482
895	0.02960192574
896	0.02958335051
897	0.02955818082
898	0.02954235711
899	0.02953087328
900	0.02949302284
901	0.02945040819
902	0.02942993697
903	0.029418039
904	0.02940848379
905	0.02938642867
906	0.02935369471
907	0.02933129401
908	0.02931745773
909	0.02929942899
910	0.02928051482
911	0.02926598804
912	0.02923827447
913	0.02922634253
914	0.02920582448
915	0.02916541813
916	0.02914000036
917	0.02913096813
918	0.02912226675
919	0.02908974937
920	0.02906948961
921	0.02905546616
922	0.02902884984
923	0.02900524513
924	0.02898579182
925	0.02896716342
926	0.0289432814
927	0.02893219133
928	0.02887146447
929	0.02886306573
930	0.02883612802
931	0.02881592691
932	0.02879400006
933	0.02877619771
934	0.02876418057
935	0.02872598009
936	0.02869624994
937	0.02867998328
938	0.02864584417
939	0.02862020572
940	0.0286137082
941	0.02857801714
942	0.02855903628
943	0.02853878398
944	0.02851285287
945	0.02849875761
946	0.02847865375
947	0.02845359708
948	0.02843917308
949	0.02843205626
950	0.02841424152
951	0.02839048831
952	0.02835667645
953	0.02834201026
954	0.02831685558
955	0.02829508831
956	0.02827164256
957	0.02825644206
958	0.02824964615
959	0.02822701245
960	0.02819833169
961	0.02818219252
962	0.02815865546
963	0.02812057119
964	0.02809033063
965	0.02807377766
966	0.02805667227
967	0.02804889378
968	0.02803076673
969	0.02802046999
970	0.02797804219
971	0.02796783432
972	0.02796040877
973	0.02793806519
974	0.02790404705
975	0.02788059124
976	0.02787194213
977	0.02785454953
978	0.02783548178
979	0.02779762186
980	0.02776843795
981	0.02775037315
982	0.02772797738
983	0.02769927585
984	0.02767801465
985	0.02766389591
986	0.02765172653
987	0.02761284716
988	0.02759289564
989	0.02756305107
990	0.02753970715
991	0.02752736294
992	0.02750820768
993	0.02748134428
994	0.02747134735
995	0.02745464198
996	0.02744885277
997	0.02744082887
998	0.0274254363
999	0.02741621459
